pdt1875;398
pdt1876;407
pdt1877;227
pdt1878;284
pdt1879;378
pdt1880;209
pdt1881;291
pdt1882;326
pdt1883;291
pdt1884;518
pdt1885;270
pdt1886;360
pdt1887;505
pdt1888;264
pdt1889;230
pdt1890;245
pdt1891;431
pdt1892;211
pdt1893;570
pdt1894;387
pdt1895;513
pdt1896;511
pdt1897;459
pdt1898;541
pdt1899;439
pdt1900;289
pdt1901;279
pdt1902;597
pdt1903;511
pdt1904;511
pdt1905;579
pdt1906;466
pdt1907;430
pdt1908;540
pdt1909;422
pdt1910;360
pdt1911;496
pdt1912;310
pdt1913;476
pdt1914;390
pdt1915;489
pdt1916;494
pdt1917;490
pdt1918;279
pdt1919;482
pdt1920;433
pdt1921;317
pdt1922;448
pdt1923;502
pdt1924;452
pdt1925;455
pdt1926;575
pdt1927;448
pdt1928;556
pdt1929;291
pdt1930;394
pdt1931;449
pdt1932;373
pdt1933;325
pdt1934;460
pdt1935;367
pdt1936;490
pdt1937;354
pdt1938;542
pdt1939;533
pdt1940;569
pdt1941;494
pdt1942;262
pdt1943;292
pdt1944;207
pdt1945;571
pdt1946;532
pdt1947;414
pdt1948;337
pdt1949;386
pdt1950;332
pdt1951;256
pdt1952;326
pdt1953;457
pdt1954;415
pdt1955;574
pdt1956;370
pdt1957;246
pdt1958;235
pdt1959;216
pdt1960;214
pdt1961;253
pdt1962;498
pdt1963;486
pdt1964;494
pdt1965;537
pdt1966;229
pdt1967;444
pdt1968;294
pdt1969;274
pdt1970;323
pdt1971;234
pdt1972;570
pdt1973;263
pdt1974;477
pdt1975;583
pdt1976;294
pdt1977;302
pdt1978;387
pdt1979;545
pdt1980;297
pdt1981;562
pdt1982;551
pdt1983;296
pdt1984;443
pdt1985;471
pdt1986;589
pdt1987;249
pdt1988;243
pdt1989;525
pdt1990;397
pdt1991;374
pdt1992;223
pdt1993;481
pdt1994;367
pdt1995;472
pdt1996;283
pdt1997;551
pdt1998;307
pdt1999;205
pdt2000;522
pdt2001;579
pdt2002;240
pdt2003;278
pdt2004;207
pdt2005;488
pdt2006;286
pdt2007;271
pdt2008;419
pdt2009;283
pdt2010;434
pdt2011;200
pdt2012;218
pdt2013;587
pdt2014;595
pdt2015;494
pdt2016;205
pdt2017;527
pdt2018;496
pdt2019;229
pdt2020;368
pdt2021;244
pdt2022;525
pdt2023;277
pdt2024;389
pdt2025;413
pdt2026;496
pdt2027;288
pdt2028;323
pdt2029;339
pdt2030;588
pdt2031;524
pdt2032;242
pdt2033;361
pdt2034;277
pdt2035;406
pdt2036;464
pdt2037;492
pdt2038;377
pdt2039;489
pdt2040;422
pdt2041;363
pdt2042;448
pdt2043;400
pdt2044;442
pdt2045;335
pdt2046;363
pdt2047;398
pdt2048;203
pdt2049;435
pdt2050;457
pdt2051;451
pdt2052;263
pdt2053;209
pdt2054;568
pdt2055;251
pdt2056;408
pdt2057;334
pdt2058;323
pdt2059;368
pdt2060;274
pdt2061;564
pdt2062;220
pdt2063;556
pdt2064;540
pdt2065;588
pdt2066;510
pdt2067;480
pdt2068;590
pdt2069;482
pdt2070;508
pdt2071;325
pdt2072;477
pdt2073;515
pdt2074;284
pdt2075;287
pdt2076;259
pdt2077;320
pdt2078;423
pdt2079;491
pdt2080;244
pdt2081;457
pdt2082;382
pdt2083;332
pdt2084;439
pdt2085;391
pdt2086;408
pdt2087;431
pdt2088;345
pdt2089;337
pdt2090;582
pdt2091;423
pdt2092;355
pdt2093;383
pdt2094;592
pdt2095;491
pdt2096;565
pdt2097;322
pdt2098;350
pdt2099;535
pdt2100;230
pdt2101;255
pdt2102;238
pdt2103;375
pdt2104;221
pdt2105;364
pdt2106;566
pdt2107;265
pdt2108;474
pdt2109;267
pdt2110;438
pdt2111;273
pdt2112;595
pdt2113;340
pdt2114;533
pdt2115;508
pdt2116;527
pdt2117;358
pdt2118;558
pdt2119;559
pdt2120;283
pdt2121;251
pdt2122;287
pdt2123;453
pdt2124;593
pdt2125;479
pdt2126;311
pdt2127;521
pdt2128;342
pdt2129;221
pdt2130;570
pdt2131;406
pdt2132;240
pdt2133;374
pdt2134;306
pdt2135;419
pdt2136;564
pdt2137;564
pdt2138;224
pdt2139;552
pdt2140;361
pdt2141;288
pdt2142;537
pdt2143;306
pdt2144;521
pdt2145;231
pdt2146;378
pdt2147;565
pdt2148;537
pdt2149;495
pdt2150;310
pdt2151;576
pdt2152;491
pdt2153;433
pdt2154;525
pdt2155;210
pdt2156;430
pdt2157;488
pdt2158;384
pdt2159;486
pdt2160;384
pdt2161;413
pdt2162;479
pdt2163;296
pdt2164;384
pdt2165;402
pdt2166;353
pdt2167;460
pdt2168;292
pdt2169;245
pdt2170;520
pdt2171;593
pdt2172;354
pdt2173;358
pdt2174;238
pdt2175;476
pdt2176;423
pdt2177;301
pdt2178;283
pdt2179;466
pdt2180;207
pdt2181;533
pdt2182;298
pdt2183;542
pdt2184;252
pdt2185;412
pdt2186;244
pdt2187;376
pdt2188;245
pdt2189;440
pdt2190;325
pdt2191;457
pdt2192;236
pdt2193;386
pdt2194;450
pdt2195;466
pdt2196;398
pdt2197;284
pdt2198;482
pdt2199;521
pdt2200;203
pdt2201;517
pdt2202;206
pdt2203;527
pdt2204;206
pdt2205;327
pdt2206;345
pdt2207;418
pdt2208;411
pdt2209;203
pdt2210;393
pdt2211;585
pdt2212;555
pdt2213;515
pdt2214;269
pdt2215;243
pdt2216;463
pdt2217;226
pdt2218;399
pdt2219;573
pdt2220;400
pdt2221;580
pdt2222;299
pdt2223;300
pdt2224;366
pdt2225;299
pdt2226;452
pdt2227;271
pdt2228;544
pdt2229;408
pdt2230;591
pdt2231;529
pdt2232;339
pdt2233;245
pdt2234;561
pdt2235;279
pdt2236;510
pdt2237;550
pdt2238;233
pdt2239;481
pdt2240;576
pdt2241;571
pdt2242;396
pdt2243;329
pdt2244;300
pdt2245;550
pdt2246;567
pdt2247;266
pdt2248;210
pdt2249;341
pdt2250;573
pdt2251;550
pdt2252;247
pdt2253;200
pdt2254;408
pdt2255;348
pdt2256;310
pdt2257;228
pdt2258;215
pdt2259;281
pdt2260;212
pdt2261;532
pdt2262;493
pdt2263;392
pdt2264;309
pdt2265;372
pdt2266;510
pdt2267;448
pdt2268;485
pdt2269;239
pdt2270;502
pdt2271;381
pdt2272;332
pdt2273;588
pdt2274;554
pdt2275;594
pdt2276;293
pdt2277;569
pdt2278;585
pdt2279;351
pdt2280;434
pdt2281;362
pdt2282;488
pdt2283;576
pdt2284;495
pdt2285;590
pdt2286;305
pdt2287;234
pdt2288;476
pdt2289;362
pdt2290;272
pdt2291;221
pdt2292;489
pdt2293;486
pdt2294;256
pdt2295;574
pdt2296;328
pdt2297;445
pdt2298;272
pdt2299;438
pdt2300;290
pdt2301;377
pdt2302;359
pdt2303;484
pdt2304;597
pdt2305;553
pdt2306;420
pdt2307;498
pdt2308;251
pdt2309;513
pdt2310;215
pdt2311;303
pdt2312;482
pdt2313;368
pdt2314;289
pdt2315;397
pdt2316;219
pdt2317;393
pdt2318;450
pdt2319;238
pdt2320;521
pdt2321;471
pdt2322;239
pdt2323;554
pdt2324;387
pdt2325;588
pdt2326;555
pdt2327;440
pdt2328;262
pdt2329;275
pdt2330;297
pdt2331;245
pdt2332;557
pdt2333;210
pdt2334;220
pdt2335;395
pdt2336;558
pdt2337;527
pdt2338;344
pdt2339;535
pdt2340;352
pdt2341;378
pdt2342;388
pdt2343;359
pdt2344;202
pdt2345;494
pdt2346;549
pdt2347;368
pdt2348;367
pdt2349;572
pdt2350;256
pdt2351;596
pdt2352;266
pdt2353;554
pdt2354;327
pdt2355;522
pdt2356;590
pdt2357;273
pdt2358;503
pdt2359;403
pdt2360;566
pdt2361;449
pdt2362;313
pdt2363;399
pdt2364;231
pdt2365;269
pdt2366;242
pdt2367;310
pdt2368;203
pdt2369;449
pdt2370;223
pdt2371;428
pdt2372;406
pdt2373;255
pdt2374;402
pdt2375;542
pdt2376;397
pdt2377;570
pdt2378;369
pdt2379;377
pdt2380;368
pdt2381;489
pdt2382;516
pdt2383;416
pdt2384;445
pdt2385;367
pdt2386;214
pdt2387;473
pdt2388;391
pdt2389;446
pdt2390;269
pdt2391;599
pdt2392;429
pdt2393;430
pdt2394;504
pdt2395;294
pdt2396;276
pdt2397;472
pdt2398;351
pdt2399;439
pdt2400;381
pdt2401;395
pdt2402;512
pdt2403;306
pdt2404;330
pdt2405;544
pdt2406;266
pdt2407;340
pdt2408;371
pdt2409;213
pdt2410;427
pdt2411;501
pdt2412;501
pdt2413;391
pdt2414;270
pdt2415;432
pdt2416;507
pdt2417;399
pdt2418;276
pdt2419;473
pdt2420;544
pdt2421;439
pdt2422;203
pdt2423;441
pdt2424;527
pdt2425;533
pdt2426;217
pdt2427;241
pdt2428;358
pdt2429;525
pdt2430;247
pdt2431;296
pdt2432;291
pdt2433;210
pdt2434;431
pdt2435;372
pdt2436;363
pdt2437;269
pdt2438;385
pdt2439;293
pdt2440;450
pdt2441;337
pdt2442;382
pdt2443;341
pdt2444;282
pdt2445;427
pdt2446;524
pdt2447;575
pdt2448;207
pdt2449;546
pdt2450;587
pdt2451;559
pdt2452;360
pdt2453;478
pdt2454;327
pdt2455;508
pdt2456;567
pdt2457;221
pdt2458;384
pdt2459;345
pdt2460;445
pdt2461;504
pdt2462;311
pdt2463;570
pdt2464;334
pdt2465;233
pdt2466;571
pdt2467;245
pdt2468;536
pdt2469;404
pdt2470;299
pdt2471;280
pdt2472;522
pdt2473;211
pdt2474;241
pdt2475;309
pdt2476;345
pdt2477;582
pdt2478;446
pdt2479;206
pdt2480;563
pdt2481;505
pdt2482;220
pdt2483;409
pdt2484;210
pdt2485;519
pdt2486;306
pdt2487;229
pdt2488;388
pdt2489;384
pdt2490;428
pdt2491;402
pdt2492;347
pdt2493;460
pdt2494;393
pdt2495;281
pdt2496;387
pdt2497;357
pdt2498;513
pdt2499;547
pdt2500;506
pdt2501;200
pdt2502;270
pdt2503;309
pdt2504;261
pdt2505;211
pdt2506;404
pdt2507;457
pdt2508;299
pdt2509;502
pdt2510;569
pdt2511;398
pdt2512;418
pdt2513;237
pdt2514;349
pdt2515;252
pdt2516;441
pdt2517;316
pdt2518;370
pdt2519;494
pdt2520;536
pdt2521;396
pdt2522;514
pdt2523;240
pdt2524;271
pdt2525;343
pdt2526;444
pdt2527;308
pdt2528;557
pdt2529;456
pdt2530;261
pdt2531;568
pdt2532;413
pdt2533;356
pdt2534;585
pdt2535;341
pdt2536;351
pdt2537;301
pdt2538;219
pdt2539;292
pdt2540;515
pdt2541;278
pdt2542;516
pdt2543;543
pdt2544;385
pdt2545;343
pdt2546;384
pdt2547;509
pdt2548;409
pdt2549;561
pdt2550;224
pdt2551;321
pdt2552;248
pdt2553;268
pdt2554;327
pdt2555;428
pdt2556;229
pdt2557;227
pdt2558;336
pdt2559;588
pdt2560;569
pdt2561;308
pdt2562;562
pdt2563;474
pdt2564;470
pdt2565;540
pdt2566;485
pdt2567;460
pdt2568;265
pdt2569;329
pdt2570;240
pdt2571;228
pdt2572;210
pdt2573;395
pdt2574;325
pdt2575;447
pdt2576;493
pdt2577;221
pdt2578;274
pdt2579;395
pdt2580;456
pdt2581;348
pdt2582;444
pdt2583;493
pdt2584;279
pdt2585;343
pdt2586;426
pdt2587;288
pdt2588;310
pdt2589;213
pdt2590;293
pdt2591;522
pdt2592;368
pdt2593;312
pdt2594;338
pdt2595;401
pdt2596;464
pdt2597;294
pdt2598;285
pdt2599;390
pdt2600;364
pdt2601;577
pdt2602;288
pdt2603;387
pdt2604;356
pdt2605;263
pdt2606;479
pdt2607;304
pdt2608;570
pdt2609;324
pdt2610;450
pdt2611;329
pdt2612;282
pdt2613;402
pdt2614;280
pdt2615;401
pdt2616;263
pdt2617;267
pdt2618;425
pdt2619;387
pdt2620;363
pdt2621;547
pdt2622;308
pdt2623;560
pdt2624;399
pdt2625;528
pdt2626;486
pdt2627;406
pdt2628;397
pdt2629;365
pdt2630;344
pdt2631;325
pdt2632;483
pdt2633;428
pdt2634;228
pdt2635;458
pdt2636;586
pdt2637;445
pdt2638;539
pdt2639;342
pdt2640;580
pdt2641;210
pdt2642;201
pdt2643;490
pdt2644;216
pdt2645;543
pdt2646;574
pdt2647;549
pdt2648;560
pdt2649;531
pdt2650;537
pdt2651;397
pdt2652;365
pdt2653;256
pdt2654;566
pdt2655;323
pdt2656;472
pdt2657;487
pdt2658;530
pdt2659;541
pdt2660;234
pdt2661;494
pdt2662;337
pdt2663;279
pdt2664;529
pdt2665;265
pdt2666;479
pdt2667;383
pdt2668;394
pdt2669;352
pdt2670;204
pdt2671;372
pdt2672;411
pdt2673;213
pdt2674;584
pdt2675;277
pdt2676;468
pdt2677;289
pdt2678;282
pdt2679;310
pdt2680;403
pdt2681;285
pdt2682;546
pdt2683;501
pdt2684;433
pdt2685;386
pdt2686;470
pdt2687;380
pdt2688;318
pdt2689;337
pdt2690;521
pdt2691;566
pdt2692;522
pdt2693;246
pdt2694;346
pdt2695;207
pdt2696;320
pdt2697;276
pdt2698;223
pdt2699;442
pdt2700;536
pdt2701;520
pdt2702;219
pdt2703;284
pdt2704;501
pdt2705;302
pdt2706;216
pdt2707;437
pdt2708;250
pdt2709;340
pdt2710;219
pdt2711;268
pdt2712;540
pdt2713;352
pdt2714;499
pdt2715;425
pdt2716;429
pdt2717;283
pdt2718;416
pdt2719;523
pdt2720;581
pdt2721;262
pdt2722;544
pdt2723;230
pdt2724;534
pdt2725;571
pdt2726;237
pdt2727;335
pdt2728;566
pdt2729;526
pdt2730;505
pdt2731;542
pdt2732;414
pdt2733;426
pdt2734;304
pdt2735;397
pdt2736;310
pdt2737;410
pdt2738;347
pdt2739;579
pdt2740;367
pdt2741;250
pdt2742;265
pdt2743;448
pdt2744;236
pdt2745;234
pdt2746;361
pdt2747;296
pdt2748;398
pdt2749;240
pdt2750;360
pdt2751;388
pdt2752;494
pdt2753;240
pdt2754;337
pdt2755;551
pdt2756;388
pdt2757;515
pdt2758;288
pdt2759;576
pdt2760;233
pdt2761;382
pdt2762;579
pdt2763;492
pdt2764;246
pdt2765;525
pdt2766;390
pdt2767;360
pdt2768;232
pdt2769;361
pdt2770;308
pdt2771;289
pdt2772;201
pdt2773;300
pdt2774;270
pdt2775;498
pdt2776;323
pdt2777;300
pdt2778;329
pdt2779;544
pdt2780;205
pdt2781;350
pdt2782;568
pdt2783;373
pdt2784;594
pdt2785;433
pdt2786;231
pdt2787;589
pdt2788;280
pdt2789;215
pdt2790;523
pdt2791;490
pdt2792;471
pdt2793;242
pdt2794;330
pdt2795;519
pdt2796;321
pdt2797;536
pdt2798;281
pdt2799;550
pdt2800;424
pdt2801;333
pdt2802;530
pdt2803;541
pdt2804;277
pdt2805;493
pdt2806;395
pdt2807;460
pdt2808;526
pdt2809;213
pdt2810;277
pdt2811;459
pdt2812;320
pdt2813;467
pdt2814;299
pdt2815;520
pdt2816;453
pdt2817;505
pdt2818;224
pdt2819;475
pdt2820;236
pdt2821;334
pdt2822;448
pdt2823;529
pdt2824;407
pdt2825;448
pdt2826;322
pdt2827;429
pdt2828;365
pdt2829;247
pdt2830;502
pdt2831;342
pdt2832;240
pdt2833;575
pdt2834;384
pdt2835;265
pdt2836;578
pdt2837;376
pdt2838;466
pdt2839;330
pdt2840;328
pdt2841;234
pdt2842;360
pdt2843;584
pdt2844;590
pdt2845;246
pdt2846;529
pdt2847;312
pdt2848;475
pdt2849;298
pdt2850;277
pdt2851;312
pdt2852;325
pdt2853;583
pdt2854;311
pdt2855;386
pdt2856;368
pdt2857;240
pdt2858;209
pdt2859;334
pdt2860;513
pdt2861;403
pdt2862;355
pdt2863;510
pdt2864;335
pdt2865;536
pdt2866;274
pdt2867;568
pdt2868;314
pdt2869;414
pdt2870;213
pdt2871;287
pdt2872;512
pdt2873;356
pdt2874;345
pdt2875;460
pdt2876;432
pdt2877;344
pdt2878;595
pdt2879;505
pdt2880;401
pdt2881;479
pdt2882;567
pdt2883;549
pdt2884;377
pdt2885;569
pdt2886;364
pdt2887;347
pdt2888;587
pdt2889;354
pdt2890;290
pdt2891;446
pdt2892;311
pdt2893;405
pdt2894;420
pdt2895;492
pdt2896;473
pdt2897;509
pdt2898;360
pdt2899;352
pdt2900;364
pdt2901;269
pdt2902;347
pdt2903;264
pdt2904;417
pdt2905;447
pdt2906;501
pdt2907;446
pdt2908;501
pdt2909;367
pdt2910;594
pdt2911;526
pdt2912;558
pdt2913;503
pdt2914;416
pdt2915;227
pdt2916;378
pdt2917;509
pdt2918;503
pdt2919;583
pdt2920;312
pdt2921;336
pdt2922;337
pdt2923;395
pdt2924;518
pdt2925;541
pdt2926;386
pdt2927;417
pdt2928;296
pdt2929;304
pdt2930;450
pdt2931;597
pdt2932;335
pdt2933;402
pdt2934;517
pdt2935;386
pdt2936;405
pdt2937;465
pdt2938;438
pdt2939;284
pdt2940;464
pdt2941;554
pdt2942;416
pdt2943;570
pdt2944;521
pdt2945;453
pdt2946;424
pdt2947;443
pdt2948;552
pdt2949;288
pdt2950;322
pdt2951;260
pdt2952;323
pdt2953;578
pdt2954;276
pdt2955;435
pdt2956;229
pdt2957;475
pdt2958;425
pdt2959;564
pdt2960;530
pdt2961;415
pdt2962;525
pdt2963;573
pdt2964;349
pdt2965;237
pdt2966;431
pdt2967;371
pdt2968;338
pdt2969;230
pdt2970;246
pdt2971;402
pdt2972;512
pdt2973;593
pdt2974;318
pdt2975;564
pdt2976;489
pdt2977;347
pdt2978;202
pdt2979;388
pdt2980;218
pdt2981;455
pdt2982;470
pdt2983;549
pdt2984;416
pdt2985;389
pdt2986;269
pdt2987;204
pdt2988;335
pdt2989;509
pdt2990;528
pdt2991;203
pdt2992;435
pdt2993;529
pdt2994;314
pdt2995;228
pdt2996;535
pdt2997;219
pdt2998;479
pdt2999;593
pdt3000;228
pdt3001;552
pdt3002;253
pdt3003;237
pdt3004;425
pdt3005;292
pdt3006;436
pdt3007;514
pdt3008;554
pdt3009;487
pdt3010;337
pdt3011;555
pdt3012;375
pdt3013;210
pdt3014;213
pdt3015;305
pdt3016;296
pdt3017;229
pdt3018;501
pdt3019;285
pdt3020;414
pdt3021;276
pdt3022;374
pdt3023;567
pdt3024;384
pdt3025;219
pdt3026;430
pdt3027;227
pdt3028;545
pdt3029;517
pdt3030;494
pdt3031;504
pdt3032;399
pdt3033;313
pdt3034;334
pdt3035;243
pdt3036;385
pdt3037;479
pdt3038;449
pdt3039;437
pdt3040;489
pdt3041;560
pdt3042;248
pdt3043;262
pdt3044;312
pdt3045;460
pdt3046;402
pdt3047;453
pdt3048;551
pdt3049;564
pdt3050;258
pdt3051;581
pdt3052;326
pdt3053;292
pdt3054;273
pdt3055;375
pdt3056;314
pdt3057;390
pdt3058;293
pdt3059;349
pdt3060;260
pdt3061;543
pdt3062;504
pdt3063;268
pdt3064;440
pdt3065;526
pdt3066;305
pdt3067;361
pdt3068;510
pdt3069;377
pdt3070;229
pdt3071;230
pdt3072;545
pdt3073;488
pdt3074;450
pdt3075;293
pdt3076;393
pdt3077;508
pdt3078;324
pdt3079;538
pdt3080;309
pdt3081;429
pdt3082;443
pdt3083;429
pdt3084;208
pdt3085;584
pdt3086;413
pdt3087;486
pdt3088;300
pdt3089;516
pdt3090;598
pdt3091;477
pdt3092;281
pdt3093;594
pdt3094;331
pdt3095;216
pdt3096;538
pdt3097;512
pdt3098;564
pdt3099;410
pdt3100;591
pdt3101;402
pdt3102;314
pdt3103;540
pdt3104;574
pdt3105;418
pdt3106;507
pdt3107;557
pdt3108;436
pdt3109;334
pdt3110;555
pdt3111;284
pdt3112;277
pdt3113;365
pdt3114;274
pdt3115;286
pdt3116;271
pdt3117;357
pdt3118;520
pdt3119;551
pdt3120;497
pdt3121;226
pdt3122;451
pdt3123;252
pdt3124;417
pdt3125;565
pdt3126;392
pdt3127;589
pdt3128;237
pdt3129;277
pdt3130;570
pdt3131;524
pdt3132;204
pdt3133;463
pdt3134;288
pdt3135;268
pdt3136;530
pdt3137;550
pdt3138;388
pdt3139;530
pdt3140;218
pdt3141;511
pdt3142;503
pdt3143;281
pdt3144;315
pdt3145;273
pdt3146;216
pdt3147;237
pdt3148;520
pdt3149;299
pdt3150;395
pdt3151;415
pdt3152;593
pdt3153;307
pdt3154;511
pdt3155;518
pdt3156;490
pdt3157;578
pdt3158;413
pdt3159;538
pdt3160;402
pdt3161;280
pdt3162;299
pdt3163;460
pdt3164;251
pdt3165;355
pdt3166;496
pdt3167;469
pdt3168;255
pdt3169;334
pdt3170;378
pdt3171;229
pdt3172;567
pdt3173;454
pdt3174;447
pdt3175;469
pdt3176;581
pdt3177;522
pdt3178;302
pdt3179;373
pdt3180;503
pdt3181;459
pdt3182;253
pdt3183;252
pdt3184;222
pdt3185;345
pdt3186;542
pdt3187;282
pdt3188;295
pdt3189;508
pdt3190;407
pdt3191;295
pdt3192;562
pdt3193;556
pdt3194;594
pdt3195;259
pdt3196;233
pdt3197;340
pdt3198;423
pdt3199;456
pdt3200;354
pdt3201;377
pdt3202;274
pdt3203;586
pdt3204;272
pdt3205;373
pdt3206;300
pdt3207;520
pdt3208;315
pdt3209;466
pdt3210;430
pdt3211;374
pdt3212;562
pdt3213;552
pdt3214;506
pdt3215;506
pdt3216;588
pdt3217;230
pdt3218;391
pdt3219;563
pdt3220;494
pdt3221;334
pdt3222;480
pdt3223;590
pdt3224;328
pdt3225;377
pdt3226;351
pdt3227;278
pdt3228;503
pdt3229;219
pdt3230;222
pdt3231;333
pdt3232;361
pdt3233;428
pdt3234;399
pdt3235;496
pdt3236;228
pdt3237;251
pdt3238;237
pdt3239;561
pdt3240;525
pdt3241;591
pdt3242;394
pdt3243;323
pdt3244;501
pdt3245;537
pdt3246;554
pdt3247;314
pdt3248;283
pdt3249;298
pdt3250;275
pdt3251;316
pdt3252;463
pdt3253;571
pdt3254;278
pdt3255;441
pdt3256;340
pdt3257;387
pdt3258;252
pdt3259;276
pdt3260;546
pdt3261;586
pdt3262;290
pdt3263;480
pdt3264;328
pdt3265;585
pdt3266;398
pdt3267;313
pdt3268;582
pdt3269;551
pdt3270;537
pdt3271;421
pdt3272;316
pdt3273;371
pdt3274;404
pdt3275;598
pdt3276;246
pdt3277;475
pdt3278;356
pdt3279;299
pdt3280;387
pdt3281;412
pdt3282;210
pdt3283;293
pdt3284;464
pdt3285;425
pdt3286;449
pdt3287;476
pdt3288;406
pdt3289;388
pdt3290;574
pdt3291;380
pdt3292;469
pdt3293;208
pdt3294;556
pdt3295;200
pdt3296;502
pdt3297;574
pdt3298;379
pdt3299;366
pdt3300;585
pdt3301;462
pdt3302;572
pdt3303;383
pdt3304;226
pdt3305;524
pdt3306;224
pdt3307;496
pdt3308;366
pdt3309;507
pdt3310;245
pdt3311;439
pdt3312;218
pdt3313;222
pdt3314;568
pdt3315;519
pdt3316;492
pdt3317;518
pdt3318;320
pdt3319;262
pdt3320;562
pdt3321;387
pdt3322;302
pdt3323;297
pdt3324;444
pdt3325;337
pdt3326;524
pdt3327;579
pdt3328;537
pdt3329;551
pdt3330;416
pdt3331;348
pdt3332;581
pdt3333;532
pdt3334;504
pdt3335;570
pdt3336;365
pdt3337;433
pdt3338;249
pdt3339;293
pdt3340;354
pdt3341;464
pdt3342;372
pdt3343;508
pdt3344;277
pdt3345;454
pdt3346;343
pdt3347;429
pdt3348;528
pdt3349;247
pdt3350;393
pdt3351;571
pdt3352;209
pdt3353;264
pdt3354;201
pdt3355;476
pdt3356;343
pdt3357;409
pdt3358;443
pdt3359;246
pdt3360;326
pdt3361;444
pdt3362;589
pdt3363;427
pdt3364;215
pdt3365;479
pdt3366;238
pdt3367;366
pdt3368;495
pdt3369;331
pdt3370;289
pdt3371;234
pdt3372;528
pdt3373;477
pdt3374;393
pdt3375;206
pdt3376;493
pdt3377;578
pdt3378;452
pdt3379;388
pdt3380;413
pdt3381;232
pdt3382;502
pdt3383;518
pdt3384;298
pdt3385;301
pdt3386;480
pdt3387;257
pdt3388;270
pdt3389;232
pdt3390;432
pdt3391;276
pdt3392;511
pdt3393;591
pdt3394;475
pdt3395;515
pdt3396;530
pdt3397;486
pdt3398;445
pdt3399;450
pdt3400;353
pdt3401;299
pdt3402;382
pdt3403;411
pdt3404;234
pdt3405;527
pdt3406;321
pdt3407;396
pdt3408;447
pdt3409;552
pdt3410;217
pdt3411;229
pdt3412;366
pdt3413;207
pdt3414;508
pdt3415;308
pdt3416;532
pdt3417;459
pdt3418;324
pdt3419;268
pdt3420;539
pdt3421;356
pdt3422;400
pdt3423;466
pdt3424;241
pdt3425;558
pdt3426;358
pdt3427;463
pdt3428;209
pdt3429;290
pdt3430;590
pdt3431;434
pdt3432;293
pdt3433;591
pdt3434;234
pdt3435;331
pdt3436;582
pdt3437;395
pdt3438;318
pdt3439;370
pdt3440;308
pdt3441;490
pdt3442;560
pdt3443;486
pdt3444;533
pdt3445;339
pdt3446;340
pdt3447;407
pdt3448;368
pdt3449;215
pdt3450;565
pdt3451;301
pdt3452;529
pdt3453;400
pdt3454;320
pdt3455;390
pdt3456;256
pdt3457;482
pdt3458;470
pdt3459;290
pdt3460;524
pdt3461;358
pdt3462;502
pdt3463;506
pdt3464;512
pdt3465;492
pdt3466;501
pdt3467;238
pdt3468;364
pdt3469;549
pdt3470;439
pdt3471;493
pdt3472;340
pdt3473;510
pdt3474;250
pdt3475;251
pdt3476;537
pdt3477;510
pdt3478;210
pdt3479;395
pdt3480;212
pdt3481;411
pdt3482;204
pdt3483;238
pdt3484;381
pdt3485;238
pdt3486;270
pdt3487;308
pdt3488;225
pdt3489;578
pdt3490;514
pdt3491;455
pdt3492;339
pdt3493;258
pdt3494;451
pdt3495;464
pdt3496;338
pdt3497;363
pdt3498;210
pdt3499;479
pdt3500;342
pdt3501;406
pdt3502;286
pdt3503;228
pdt3504;211
pdt3505;591
pdt3506;482
pdt3507;296
pdt3508;354
pdt3509;234
pdt3510;284
pdt3511;248
pdt3512;485
pdt3513;482
pdt3514;384
pdt3515;505
pdt3516;209
pdt3517;454
pdt3518;350
pdt3519;251
pdt3520;432
pdt3521;323
pdt3522;354
pdt3523;584
pdt3524;512
pdt3525;395
pdt3526;226
pdt3527;550
pdt3528;490
pdt3529;238
pdt3530;588
pdt3531;365
pdt3532;457
pdt3533;379
pdt3534;223
pdt3535;439
pdt3536;578
pdt3537;314
pdt3538;260
pdt3539;362
pdt3540;462
pdt3541;434
pdt3542;254
pdt3543;592
pdt3544;381
pdt3545;433
pdt3546;371
pdt3547;568
pdt3548;516
pdt3549;287
pdt3550;378
pdt3551;238
pdt3552;382
pdt3553;305
pdt3554;317
pdt3555;482
pdt3556;315
pdt3557;434
pdt3558;382
pdt3559;265
pdt3560;451
pdt3561;332
pdt3562;344
pdt3563;507
pdt3564;219
pdt3565;578
pdt3566;285
pdt3567;302
pdt3568;516
pdt3569;421
pdt3570;557
pdt3571;424
pdt3572;491
pdt3573;384
pdt3574;250
pdt3575;363
pdt3576;200
pdt3577;223
pdt3578;516
pdt3579;344
pdt3580;515
pdt3581;436
pdt3582;305
pdt3583;426
pdt3584;596
pdt3585;225
pdt3586;496
pdt3587;544
pdt3588;348
pdt3589;532
pdt3590;558
pdt3591;214
pdt3592;482
pdt3593;528
pdt3594;283
pdt3595;236
pdt3596;561
pdt3597;329
pdt3598;231
pdt3599;244
pdt3600;321
pdt3601;454
pdt3602;294
pdt3603;295
pdt3604;402
pdt3605;517
pdt3606;440
pdt3607;269
pdt3608;343
pdt3609;354
pdt3610;452
pdt3611;229
pdt3612;372
pdt3613;420
pdt3614;520
pdt3615;326
pdt3616;285
pdt3617;377
pdt3618;440
pdt3619;409
pdt3620;495
pdt3621;315
pdt3622;451
pdt3623;509
pdt3624;546
